Dim_01_id,value_dim01
Dim_01_3808,117000986
Dim_01_3809,117031699.9
Dim_01_3810,117062413.9
Dim_01_3811,117093127.8
Dim_01_3812,117123841.7
Dim_01_3813,117154555.7
Dim_01_3814,117185269.6
Dim_01_3815,117215983.6
Dim_01_3816,117246697.5
Dim_01_3817,117277411.4
Dim_01_3818,117308125.4
Dim_01_3819,117338839.3
Dim_01_3820,117369553.3
Dim_01_3821,117400267.2
Dim_01_3822,117430981.1
Dim_01_3823,117461695.1
Dim_01_3824,117492409
Dim_01_3825,117523123
Dim_01_3826,117553836.9
Dim_01_3827,117584550.9
Dim_01_3828,117615264.8
Dim_01_3829,117645978.7
Dim_01_3830,117676692.7
Dim_01_3831,117707406.6
Dim_01_3832,117738120.6
Dim_01_3833,117768834.5
Dim_01_3834,117799548.4
Dim_01_3835,117830262.4
Dim_01_3836,117860976.3
Dim_01_3837,117891690.3
Dim_01_3838,117922404.2
Dim_01_3839,117953118.1
Dim_01_3840,117983832.1
Dim_01_3841,118014546
Dim_01_3842,118045260
Dim_01_3843,118075973.9
Dim_01_3844,118106687.8
Dim_01_3845,118137401.8
Dim_01_3846,118168115.7
Dim_01_3847,118198829.7
Dim_01_3848,118229543.6
Dim_01_3849,118260257.5
Dim_01_3850,118290971.5
Dim_01_3851,118321685.4
Dim_01_3852,118352399.4
Dim_01_3853,118383113.3
Dim_01_3854,118413827.2
Dim_01_3855,118444541.2
Dim_01_3856,118475255.1
Dim_01_3857,118505969.1
Dim_01_3858,118536683
Dim_01_3859,118567396.9
Dim_01_3860,118598110.9
Dim_01_3861,118628824.8
Dim_01_3862,118659538.8
Dim_01_3863,118690252.7
Dim_01_3864,118720966.6
Dim_01_3865,118751680.6
Dim_01_3866,118782394.5
Dim_01_3867,118813108.5
Dim_01_3868,118843822.4
Dim_01_3869,118874536.4
Dim_01_3870,118905250.3
Dim_01_3871,118935964.2
Dim_01_3872,118966678.2
Dim_01_3873,118997392.1
Dim_01_3874,119028106.1
Dim_01_3875,119058820
Dim_01_3876,119089533.9
Dim_01_3877,119120247.9
Dim_01_3878,119150961.8
Dim_01_3879,119181675.8
Dim_01_3880,119212389.7
Dim_01_3881,119243103.6
Dim_01_3882,119273817.6
Dim_01_3883,119304531.5
Dim_01_3884,119335245.5
Dim_01_3885,119365959.4
Dim_01_3886,119396673.3
Dim_01_3887,119427387.3
Dim_01_3888,119458101.2
Dim_01_3889,119488815.2
Dim_01_3890,119519529.1
Dim_01_3891,119550243
Dim_01_3892,119580957
Dim_01_3893,119611670.9
Dim_01_3894,119642384.9
Dim_01_3895,119673098.8
Dim_01_3896,119703812.7
Dim_01_3897,119734526.7
Dim_01_3898,119765240.6
Dim_01_3899,119795954.6
Dim_01_3900,119826668.5
Dim_01_3901,119857382.4
Dim_01_3902,119888096.4
Dim_01_3903,119918810.3
Dim_01_3904,119949524.3
Dim_01_3905,119980238.2
Dim_01_3906,120010952.1
Dim_01_3907,120041666.1
Dim_01_3908,120072380
Dim_01_3909,120103094
Dim_01_3910,120133807.9
Dim_01_3911,120164521.9
Dim_01_3912,120195235.8
Dim_01_3913,120225949.7
Dim_01_3914,120256663.7
Dim_01_3915,120287377.6
Dim_01_3916,120318091.6
Dim_01_3917,120348805.5
Dim_01_3918,120379519.4
Dim_01_3919,120410233.4
Dim_01_3920,120440947.3
Dim_01_3921,120471661.3
Dim_01_3922,120502375.2
Dim_01_3923,120533089.1
Dim_01_3924,120563803.1
Dim_01_3925,120594517
Dim_01_3926,120625231
Dim_01_3927,120655944.9
Dim_01_3928,120686658.8
Dim_01_3929,120717372.8
Dim_01_3930,120748086.7
Dim_01_3931,120778800.7
Dim_01_3932,120809514.6
Dim_01_3933,120840228.5
Dim_01_3934,120870942.5
Dim_01_3935,120901656.4
Dim_01_3936,120932370.4
Dim_01_3937,120963084.3
Dim_01_3938,120993798.2
Dim_01_3939,121024512.2
Dim_01_3940,121055226.1
Dim_01_3941,121085940.1
Dim_01_3942,121116654
Dim_01_3943,121147367.9
Dim_01_3944,121178081.9
Dim_01_3945,121208795.8
Dim_01_3946,121239509.8
Dim_01_3947,121270223.7
Dim_01_3948,121300937.6
Dim_01_3949,121331651.6
Dim_01_3950,121362365.5
Dim_01_3951,121393079.5
Dim_01_3952,121423793.4
Dim_01_3953,121454507.4
Dim_01_3954,121485221.3
Dim_01_3955,121515935.2
Dim_01_3956,121546649.2
Dim_01_3957,121577363.1
Dim_01_3958,121608077.1
Dim_01_3959,121638791
Dim_01_3960,121669504.9
Dim_01_3961,121700218.9
Dim_01_3962,121730932.8
Dim_01_3963,121761646.8
Dim_01_3964,121792360.7
Dim_01_3965,121823074.6
Dim_01_3966,121853788.6
Dim_01_3967,121884502.5
Dim_01_3968,121915216.5
Dim_01_3969,121945930.4
Dim_01_3970,121976644.3
Dim_01_3971,122007358.3
Dim_01_3972,122038072.2
Dim_01_3973,122068786.2
Dim_01_3974,122099500.1
Dim_01_3975,122130214
Dim_01_3976,122160928
Dim_01_3977,122191641.9
Dim_01_3978,122222355.9
Dim_01_3979,122253069.8
Dim_01_3980,122283783.7
Dim_01_3981,122314497.7
Dim_01_3982,122345211.6
Dim_01_3983,122375925.6
Dim_01_3984,122406639.5
Dim_01_3985,122437353.4
Dim_01_3986,122468067.4
Dim_01_3987,122498781.3
Dim_01_3988,122529495.3
Dim_01_3989,122560209.2
Dim_01_3990,122590923.1
Dim_01_3991,122621637.1
Dim_01_3992,122652351
Dim_01_3993,122683065
Dim_01_3994,122713778.9
Dim_01_3995,122744492.9
Dim_01_3996,122775206.8
Dim_01_3997,122805920.7
Dim_01_3998,122836634.7
Dim_01_3999,122867348.6
Dim_01_4000,122898062.6
Dim_01_4001,122928776.5
Dim_01_4002,122959490.4
Dim_01_4003,122990204.4
Dim_01_4004,123020918.3
Dim_01_4005,123051632.3
Dim_01_4006,123082346.2
Dim_01_4007,123113060.1
Dim_01_4008,123143774.1
Dim_01_4009,123174488
Dim_01_4010,123205202
Dim_01_4011,123235915.9
Dim_01_4012,123266629.8
Dim_01_4013,123297343.8
Dim_01_4014,123328057.7
Dim_01_4015,123358771.7
Dim_01_4016,123389485.6
Dim_01_4017,123420199.5
Dim_01_4018,123450913.5
Dim_01_4019,123481627.4
Dim_01_4020,123512341.4
Dim_01_4021,123543055.3
Dim_01_4022,123573769.2
Dim_01_4023,123604483.2
Dim_01_4024,123635197.1
Dim_01_4025,123665911.1
Dim_01_4026,123696625
Dim_01_4027,123727338.9
Dim_01_4028,123758052.9
Dim_01_4029,123788766.8
Dim_01_4030,123819480.8
Dim_01_4031,123850194.7
Dim_01_4032,123880908.6
Dim_01_4033,123911622.6
Dim_01_4034,123942336.5
Dim_01_4035,123973050.5
Dim_01_4036,124003764.4
Dim_01_4037,124034478.4
Dim_01_4038,124065192.3
Dim_01_4039,124095906.2
Dim_01_4040,124126620.2
Dim_01_4041,124157334.1
Dim_01_4042,124188048.1
Dim_01_4043,124218762
Dim_01_4044,124249475.9
Dim_01_4045,124280189.9
Dim_01_4046,124310903.8
Dim_01_4047,124341617.8
Dim_01_4048,124372331.7
Dim_01_4049,124403045.6
Dim_01_4050,124433759.6
Dim_01_4051,124464473.5
Dim_01_4052,124495187.5
Dim_01_4053,124525901.4
Dim_01_4054,124556615.3
Dim_01_4055,124587329.3
Dim_01_4056,124618043.2
Dim_01_4057,124648757.2
Dim_01_4058,124679471.1
Dim_01_4059,124710185
Dim_01_4060,124740899
Dim_01_4061,124771612.9
Dim_01_4062,124802326.9
Dim_01_4063,124833040.8
Dim_01_4064,124863754.7
Dim_01_4065,124894468.7
Dim_01_4066,124925182.6
Dim_01_4067,124955896.6
Dim_01_4068,124986610.5
Dim_01_4069,125017324.4
Dim_01_4070,125048038.4
Dim_01_4071,125078752.3
Dim_01_4072,125109466.3
Dim_01_4073,125140180.2
Dim_01_4074,125170894.1
Dim_01_4075,125201608.1
Dim_01_4076,125232322
Dim_01_4077,125263036
Dim_01_4078,125293749.9
Dim_01_4079,125324463.9
Dim_01_4080,125355177.8
Dim_01_4081,125385891.7
Dim_01_4082,125416605.7
Dim_01_4083,125447319.6
Dim_01_4084,125478033.6
Dim_01_4085,125508747.5
Dim_01_4086,125539461.4
Dim_01_4087,125570175.4
Dim_01_4088,125600889.3
Dim_01_4089,125631603.3
Dim_01_4090,125662317.2
Dim_01_4091,125693031.1
Dim_01_4092,125723745.1
Dim_01_4093,125754459
Dim_01_4094,125785173
Dim_01_4095,125815886.9
Dim_01_4096,125846600.8
Dim_01_4097,125877314.8
Dim_01_4098,125908028.7
Dim_01_4099,125938742.7
Dim_01_4100,125969456.6
Dim_01_4101,126000170.5
Dim_01_4102,126030884.5
Dim_01_4103,126061598.4
Dim_01_4104,126092312.4
Dim_01_4105,126123026.3
Dim_01_4106,126153740.2
Dim_01_4107,126184454.2
Dim_01_4108,126215168.1
Dim_01_4109,126245882.1
Dim_01_4110,126276596
Dim_01_4111,126307309.9
Dim_01_4112,126338023.9
Dim_01_4113,126368737.8
Dim_01_4114,126399451.8
Dim_01_4115,126430165.7
Dim_01_4116,126460879.6
Dim_01_4117,126491593.6
Dim_01_4118,126522307.5
Dim_01_4119,126553021.5
Dim_01_4120,126583735.4
Dim_01_4121,126614449.4
Dim_01_4122,126645163.3
Dim_01_4123,126675877.2
Dim_01_4124,126706591.2
Dim_01_4125,126737305.1
Dim_01_4126,126768019.1
Dim_01_4127,126798733
Dim_01_4128,126829446.9
Dim_01_4129,126860160.9
Dim_01_4130,126890874.8
Dim_01_4131,126921588.8
Dim_01_4132,126952302.7
Dim_01_4133,126983016.6
Dim_01_4134,127013730.6
Dim_01_4135,127044444.5
Dim_01_4136,127075158.5
Dim_01_4137,127105872.4
Dim_01_4138,127136586.3
Dim_01_4139,127167300.3
Dim_01_4140,127198014.2
Dim_01_4141,127228728.2
Dim_01_4142,127259442.1
Dim_01_4143,127290156
Dim_01_4144,127320870
Dim_01_4145,127351583.9
Dim_01_4146,127382297.9
Dim_01_4147,127413011.8
Dim_01_4148,127443725.7
Dim_01_4149,127474439.7
Dim_01_4150,127505153.6
Dim_01_4151,127535867.6
Dim_01_4152,127566581.5
Dim_01_4153,127597295.4
Dim_01_4154,127628009.4
Dim_01_4155,127658723.3
Dim_01_4156,127689437.3
Dim_01_4157,127720151.2
Dim_01_4158,127750865.1
Dim_01_4159,127781579.1
Dim_01_4160,127812293
Dim_01_4161,127843007
Dim_01_4162,127873720.9
Dim_01_4163,127904434.9
Dim_01_4164,127935148.8
Dim_01_4165,127965862.7
Dim_01_4166,127996576.7
Dim_01_4167,128027290.6
Dim_01_4168,128058004.6
Dim_01_4169,128088718.5
Dim_01_4170,128119432.4
Dim_01_4171,128150146.4
Dim_01_4172,128180860.3
Dim_01_4173,128211574.3
Dim_01_4174,128242288.2
Dim_01_4175,128273002.1
Dim_01_4176,128303716.1
Dim_01_4177,128334430
Dim_01_4178,128365144
Dim_01_4179,128395857.9
Dim_01_4180,128426571.8
Dim_01_4181,128457285.8
Dim_01_4182,128487999.7
Dim_01_4183,128518713.7
Dim_01_4184,128549427.6
Dim_01_4185,128580141.5
Dim_01_4186,128610855.5
Dim_01_4187,128641569.4
Dim_01_4188,128672283.4
Dim_01_4189,128702997.3
Dim_01_4190,128733711.2
Dim_01_4191,128764425.2
Dim_01_4192,128795139.1
Dim_01_4193,128825853.1
Dim_01_4194,128856567
Dim_01_4195,128887280.9
Dim_01_4196,128917994.9
Dim_01_4197,128948708.8
Dim_01_4198,128979422.8
Dim_01_4199,129010136.7
Dim_01_4200,129040850.6
Dim_01_4201,129071564.6
Dim_01_4202,129102278.5
Dim_01_4203,129132992.5
Dim_01_4204,129163706.4
Dim_01_4205,129194420.4
Dim_01_4206,129225134.3
Dim_01_4207,129255848.2
Dim_01_4208,129286562.2
Dim_01_4209,129317276.1
Dim_01_4210,129347990.1
Dim_01_4211,129378704
Dim_01_4212,129409417.9
Dim_01_4213,129440131.9
Dim_01_4214,129470845.8
Dim_01_4215,129501559.8
Dim_01_4216,129532273.7
Dim_01_4217,129562987.6
Dim_01_4218,129593701.6
Dim_01_4219,129624415.5
Dim_01_4220,129655129.5
Dim_01_4221,129685843.4
Dim_01_4222,129716557.3
Dim_01_4223,129747271.3
Dim_01_4224,129777985.2
Dim_01_4225,129808699.2
Dim_01_4226,129839413.1
Dim_01_4227,129870127
Dim_01_4228,129900841
Dim_01_4229,129931554.9
Dim_01_4230,129962268.9
Dim_01_4231,129992982.8
Dim_01_4232,130023696.7
Dim_01_4233,130054410.7
Dim_01_4234,130085124.6
Dim_01_4235,130115838.6
Dim_01_4236,130146552.5
Dim_01_4237,130177266.4
Dim_01_4238,130207980.4
Dim_01_4239,130238694.3
Dim_01_4240,130269408.3
Dim_01_4241,130300122.2
Dim_01_4242,130330836.1
Dim_01_4243,130361550.1
Dim_01_4244,130392264
Dim_01_4245,130422978
Dim_01_4246,130453691.9
Dim_01_4247,130484405.9
Dim_01_4248,130515119.8
Dim_01_4249,130545833.7
Dim_01_4250,130576547.7
Dim_01_4251,130607261.6
Dim_01_4252,130637975.6
Dim_01_4253,130668689.5
Dim_01_4254,130699403.4
Dim_01_4255,130730117.4
Dim_01_4256,130760831.3
Dim_01_4257,130791545.3
Dim_01_4258,130822259.2
Dim_01_4259,130852973.1
Dim_01_4260,130883687.1
Dim_01_4261,130914401
Dim_01_4262,130945115
Dim_01_4263,130975828.9
Dim_01_4264,131006542.8
Dim_01_4265,131037256.8
Dim_01_4266,131067970.7
Dim_01_4267,131098684.7
Dim_01_4268,131129398.6
Dim_01_4269,131160112.5
Dim_01_4270,131190826.5
Dim_01_4271,131221540.4
Dim_01_4272,131252254.4
Dim_01_4273,131282968.3
Dim_01_4274,131313682.2
Dim_01_4275,131344396.2
Dim_01_4276,131375110.1
Dim_01_4277,131405824.1
Dim_01_4278,131436538
Dim_01_4279,131467251.9
Dim_01_4280,131497965.9
Dim_01_4281,131528679.8
Dim_01_4282,131559393.8
Dim_01_4283,131590107.7
Dim_01_4284,131620821.6
Dim_01_4285,131651535.6
Dim_01_4286,131682249.5
Dim_01_4287,131712963.5
Dim_01_4288,131743677.4
Dim_01_4289,131774391.4
Dim_01_4290,131805105.3
Dim_01_4291,131835819.2
Dim_01_4292,131866533.2
Dim_01_4293,131897247.1
Dim_01_4294,131927961.1
Dim_01_4295,131958675
Dim_01_4296,131989388.9
Dim_01_4297,132020102.9
Dim_01_4298,132050816.8
Dim_01_4299,132081530.8
Dim_01_4300,132112244.7
Dim_01_4301,132142958.6
Dim_01_4302,132173672.6
Dim_01_4303,132204386.5
Dim_01_4304,132235100.5
Dim_01_4305,132265814.4
Dim_01_4306,132296528.3
Dim_01_4307,132327242.3
Dim_01_4308,132357956.2
Dim_01_4309,132388670.2
Dim_01_4310,132419384.1
Dim_01_4311,132450098
Dim_01_4312,132480812
Dim_01_4313,132511525.9
Dim_01_4314,132542239.9
Dim_01_4315,132572953.8
Dim_01_4316,132603667.7
Dim_01_4317,132634381.7
Dim_01_4318,132665095.6
Dim_01_4319,132695809.6
Dim_01_4320,132726523.5
Dim_01_4321,132757237.4
Dim_01_4322,132787951.4
Dim_01_4323,132818665.3
Dim_01_4324,132849379.3
Dim_01_4325,132880093.2
Dim_01_4326,132910807.1
Dim_01_4327,132941521.1
Dim_01_4328,132972235
Dim_01_4329,133002949
Dim_01_4330,133033662.9
Dim_01_4331,133064376.9
Dim_01_4332,133095090.8
Dim_01_4333,133125804.7
Dim_01_4334,133156518.7
Dim_01_4335,133187232.6
Dim_01_4336,133217946.6
Dim_01_4337,133248660.5
Dim_01_4338,133279374.4
Dim_01_4339,133310088.4
Dim_01_4340,133340802.3
Dim_01_4341,133371516.3
Dim_01_4342,133402230.2
Dim_01_4343,133432944.1
Dim_01_4344,133463658.1
Dim_01_4345,133494372
Dim_01_4346,133525086
Dim_01_4347,133555799.9
Dim_01_4348,133586513.8
Dim_01_4349,133617227.8
Dim_01_4350,133647941.7
Dim_01_4351,133678655.7
Dim_01_4352,133709369.6
Dim_01_4353,133740083.5
Dim_01_4354,133770797.5
Dim_01_4355,133801511.4
Dim_01_4356,133832225.4
Dim_01_4357,133862939.3
Dim_01_4358,133893653.2
Dim_01_4359,133924367.2
Dim_01_4360,133955081.1
Dim_01_4361,133985795.1
Dim_01_4362,134016509
Dim_01_4363,134047222.9
Dim_01_4364,134077936.9
Dim_01_4365,134108650.8
Dim_01_4366,134139364.8
Dim_01_4367,134170078.7
Dim_01_4368,134200792.6
Dim_01_4369,134231506.6
Dim_01_4370,134262220.5
Dim_01_4371,134292934.5
Dim_01_4372,134323648.4
Dim_01_4373,134354362.4
Dim_01_4374,134385076.3
Dim_01_4375,134415790.2
Dim_01_4376,134446504.2
Dim_01_4377,134477218.1
Dim_01_4378,134507932.1
Dim_01_4379,134538646
Dim_01_4380,134569359.9
Dim_01_4381,134600073.9
Dim_01_4382,134630787.8
Dim_01_4383,134661501.8
Dim_01_4384,134692215.7
Dim_01_4385,134722929.6
Dim_01_4386,134753643.6
Dim_01_4387,134784357.5
Dim_01_4388,134815071.5
Dim_01_4389,134845785.4
Dim_01_4390,134876499.3
Dim_01_4391,134907213.3
Dim_01_4392,134937927.2
Dim_01_4393,134968641.2
Dim_01_4394,134999355.1
Dim_01_4395,135030069
Dim_01_4396,135060783
Dim_01_4397,135091496.9
Dim_01_4398,135122210.9
Dim_01_4399,135152924.8
Dim_01_4400,135183638.7
Dim_01_4401,135214352.7
Dim_01_4402,135245066.6
Dim_01_4403,135275780.6
Dim_01_4404,135306494.5
Dim_01_4405,135337208.4
Dim_01_4406,135367922.4
Dim_01_4407,135398636.3
Dim_01_4408,135429350.3
Dim_01_4409,135460064.2
Dim_01_4410,135490778.1
Dim_01_4411,135521492.1
Dim_01_4412,135552206
Dim_01_4413,135582920
Dim_01_4414,135613633.9
Dim_01_4415,135644347.9
Dim_01_4416,135675061.8
Dim_01_4417,135705775.7
Dim_01_4418,135736489.7
Dim_01_4419,135767203.6
Dim_01_4420,135797917.6
Dim_01_4421,135828631.5
Dim_01_4422,135859345.4
Dim_01_4423,135890059.4
Dim_01_4424,135920773.3
Dim_01_4425,135951487.3
Dim_01_4426,135982201.2
Dim_01_4427,136012915.1
Dim_01_4428,136043629.1
Dim_01_4429,136074343
Dim_01_4430,136105057
Dim_01_4431,136135770.9
Dim_01_4432,136166484.8
Dim_01_4433,136197198.8
Dim_01_4434,136227912.7
Dim_01_4435,136258626.7
Dim_01_4436,136289340.6
Dim_01_4437,136320054.5
Dim_01_4438,136350768.5
Dim_01_4439,136381482.4
Dim_01_4440,136412196.4
Dim_01_4441,136442910.3
Dim_01_4442,136473624.2
Dim_01_4443,136504338.2
Dim_01_4444,136535052.1
Dim_01_4445,136565766.1
Dim_01_4446,136596480
Dim_01_4447,136627193.9
Dim_01_4448,136657907.9
Dim_01_4449,136688621.8
Dim_01_4450,136719335.8
Dim_01_4451,136750049.7
Dim_01_4452,136780763.6
Dim_01_4453,136811477.6
Dim_01_4454,136842191.5
Dim_01_4455,136872905.5
Dim_01_4456,136903619.4
Dim_01_4457,136934333.4
Dim_01_4458,136965047.3
Dim_01_4459,136995761.2
Dim_01_4460,137026475.2
Dim_01_4461,137057189.1
Dim_01_4462,137087903.1
Dim_01_4463,137118617
Dim_01_4464,137149330.9
Dim_01_4465,137180044.9
Dim_01_4466,137210758.8
Dim_01_4467,137241472.8
Dim_01_4468,137272186.7
Dim_01_4469,137302900.6
Dim_01_4470,137333614.6
Dim_01_4471,137364328.5
Dim_01_4472,137395042.5
Dim_01_4473,137425756.4
Dim_01_4474,137456470.3
Dim_01_4475,137487184.3
Dim_01_4476,137517898.2
Dim_01_4477,137548612.2
Dim_01_4478,137579326.1
Dim_01_4479,137610040
Dim_01_4480,137640754
Dim_01_4481,137671467.9
Dim_01_4482,137702181.9
Dim_01_4483,137732895.8
Dim_01_4484,137763609.7
Dim_01_4485,137794323.7
Dim_01_4486,137825037.6
Dim_01_4487,137855751.6
Dim_01_4488,137886465.5
Dim_01_4489,137917179.4
Dim_01_4490,137947893.4
Dim_01_4491,137978607.3
Dim_01_4492,138009321.3
Dim_01_4493,138040035.2
Dim_01_4494,138070749.1
Dim_01_4495,138101463.1
Dim_01_4496,138132177
Dim_01_4497,138162891
Dim_01_4498,138193604.9
Dim_01_4499,138224318.9
Dim_01_4500,138255032.8
Dim_01_4501,138285746.7
Dim_01_4502,138316460.7
Dim_01_4503,138347174.6
Dim_01_4504,138377888.6
Dim_01_4505,138408602.5
Dim_01_4506,138439316.4
Dim_01_4507,138470030.4
Dim_01_4508,138500744.3
Dim_01_4509,138531458.3
Dim_01_4510,138562172.2
Dim_01_4511,138592886.1
Dim_01_4512,138623600.1
Dim_01_4513,138654314
Dim_01_4514,138685028
Dim_01_4515,138715741.9
Dim_01_4516,138746455.8
Dim_01_4517,138777169.8
Dim_01_4518,138807883.7
Dim_01_4519,138838597.7
Dim_01_4520,138869311.6
Dim_01_4521,138900025.5
Dim_01_4522,138930739.5
Dim_01_4523,138961453.4
Dim_01_4524,138992167.4
Dim_01_4525,139022881.3
Dim_01_4526,139053595.2
Dim_01_4527,139084309.2
Dim_01_4528,139115023.1
Dim_01_4529,139145737.1
Dim_01_4530,139176451
Dim_01_4531,139207164.9
Dim_01_4532,139237878.9
Dim_01_4533,139268592.8
Dim_01_4534,139299306.8
Dim_01_4535,139330020.7
Dim_01_4536,139360734.6
Dim_01_4537,139391448.6
Dim_01_4538,139422162.5
